time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3087.598278	83.463745	0.013129	6.357321	213
3088.594950	89.786148	0.013155	6.825304	214
3089.697755	80.253960	0.013137	6.109038	215
3090.683268	84.159134	0.013148	6.400999	216
3091.784185	77.659325	0.013121	5.918762	217
3092.778007	85.942924	0.013139	6.541075	218
3093.871136	82.527824	0.013132	6.284261	219
3094.875041	86.499153	0.013120	6.593087	220
3095.959635	77.065788	0.013152	5.859536	221
3096.967220	83.411186	0.013122	6.356780	222
3098.047089	80.742584	0.013106	6.160888	223
3099.057963	85.412697	0.013126	6.506926	224
3100.140352	75.879143	0.013135	5.776999	225
3101.147674	81.028961	0.013127	6.172580	226
3102.230203	85.024200	0.013123	6.479083	227
3103.240826	82.964020	0.013131	6.318187	228
3104.321658	80.137169	0.013133	6.102119	229
3105.329450	85.470520	0.013136	6.506380	230
3106.418505	75.737274	0.013149	5.759961	231
3107.415492	83.418594	0.013096	6.369542	232
3108.515824	73.675064	0.013122	5.614429	233
3109.501803	81.909470	0.013116	6.244810	234
3110.604550	79.216690	0.013124	6.036115	235
3111.596260	86.481865	0.013113	6.595342	236
3112.686965	79.771172	0.013085	6.096561	237
3113.700048	75.572243	0.013087	5.774768	238
3114.773020	78.131134	0.013112	5.958718	239
3115.784667	77.843208	0.013101	5.941707	240
3116.870585	78.826286	0.013130	6.003724	241
3117.867008	84.428986	0.013130	6.430079	242
3118.966061	98.713333	0.013069	7.553298	243
3119.959746	78.514633	0.013149	5.971220	244
3121.049448	80.119476	0.013090	6.120764	245
3122.058146	78.467125	0.013107	5.986851	246
3123.135940	76.548393	0.013088	5.848745	247
3124.144408	79.118935	0.013159	6.012506	248
3125.235741	73.975357	0.013109	5.643308	249
3126.228588	81.102676	0.013124	6.179634	250
3127.326239	77.681763	0.013119	5.921541	251
3128.324824	80.207878	0.013107	6.119409	252
3129.410143	77.558823	0.013115	5.913971	253
3130.420500	78.358864	0.013129	5.968441	254
3131.497920	77.477608	0.013112	5.908772	255
3132.510259	77.402359	0.013089	5.913605	0
3133.595162	74.227501	0.013085	5.672860	1
3134.594455	81.306328	0.013128	6.193424	2
3135.691692	70.417175	0.013128	5.363730	3
3136.684556	74.770660	0.013119	5.699575	4
3137.779823	77.227142	0.013150	5.872813	5
3138.773938	81.020943	0.013115	6.177545	6
3139.869577	76.820435	0.013103	5.862608	7
3140.868858	77.200584	0.013121	5.883541	8
3141.956043	76.175644	0.013112	5.809808	9
3142.959573	75.629356	0.013099	5.773764	10
3144.047391	74.776878	0.013133	5.693802	11
3145.049930	73.980064	0.013106	5.644534	12
3146.138094	75.362640	0.013101	5.752527	13
3147.140406	76.146294	0.013140	5.794856	14
3148.230658	101.000175	0.013106	7.706115	15
3149.230134	76.460976	0.013136	5.820618	16
3150.321990	73.414787	0.013102	5.603204	17
3151.317947	75.335022	0.013153	5.727470	18
3152.411880	73.194420	0.013096	5.589217	19
3153.408564	75.391983	0.013133	5.740673	20
3154.502064	72.955116	0.013090	5.573481	21
3155.505165	72.607338	0.013107	5.539543	22
3156.588330	70.954956	0.013126	5.405854	23
3157.600378	71.122330	0.013111	5.424668	24
3158.673754	70.309319	0.013131	5.354571	25
3159.689078	71.591049	0.013104	5.463405	26
3160.768480	75.992752	0.013110	5.796699	27
3161.773270	75.559402	0.013099	5.768181	28
3162.865634	72.174934	0.013097	5.510640	29
3163.863127	72.088196	0.013086	5.508945	30
3164.950484	75.958344	0.013144	5.778757	31
3165.957978	68.618454	0.013103	5.236852	32
3167.041481	69.277023	0.013097	5.289495	33
3168.051586	72.507523	0.013112	5.529725	34
3169.126188	72.768295	0.013135	5.540113	35
3170.142364	69.480820	0.013108	5.300493	36
